parameterization,date,smoothed_dpi,smoothed_pai
Uribe-A mode 6,1998.5,0.0255203933152078,0.953309312603361
Uribe-A mode 6,1998.75,-0.0339950771385311,0.978829705918568
Uribe-A mode 6,1999,0.00596997248383607,0.944834628780037
Uribe-A mode 6,1999.25,0.0186364161589322,0.950804601263873
Uribe-A mode 6,1999.5,0.0704476926453107,0.969441017422806
Uribe-A mode 6,1999.75,0.0754714302942459,1.03988871006812
Uribe-A mode 6,2000,0.0149246083020032,1.11536014036236
Uribe-A mode 6,2000.25,0.106841724694073,1.13028474866437
Uribe-A mode 6,2000.5,0.00883345751516883,1.23712647335844
Uribe-A mode 6,2000.75,0.013108794260956,1.24595993087361
Uribe-A mode 6,2001,-0.0769372651742,1.25906872513456
Uribe-A mode 6,2001.25,-0.0823580604421197,1.18213145996036
Uribe-A mode 6,2001.5,-0.0830363253032035,1.09977339951824
Uribe-A mode 6,2001.75,-0.103395147010116,1.01673707421504
Uribe-A mode 6,2002,0.00977449730897587,0.913341927204925
Uribe-A mode 6,2002.25,0.036596517965897,0.923116424513901
Uribe-A mode 6,2002.5,0.0317796866786404,0.959712942479798
Uribe-A mode 6,2002.75,-0.00688673602670947,0.991492629158438
Uribe-A mode 6,2003,-0.0108898047868852,0.984605893131729
Uribe-A mode 6,2003.25,0.0249772280526017,0.973716088344843
Uribe-A mode 6,2003.5,0.0409425769894817,0.998693316397445
Uribe-A mode 6,2003.75,0.0408379330308282,1.03963589338693
Uribe-A mode 6,2004,0.033903687834806,1.08047382641775
Uribe-A mode 6,2004.25,0.0194775244183926,1.11437751425256
Uribe-A mode 6,2004.5,0.0410841457074055,1.13385503867095
Uribe-A mode 6,2004.75,0.0467768326111638,1.17493918437836
Uribe-A mode 6,2005,0.0427343849873537,1.22171601698952
Uribe-A mode 6,2005.25,0.0117441465597915,1.26445040197688
Uribe-A mode 6,2005.5,0.0328696988051975,1.27619454853667
Uribe-A mode 6,2005.75,0.00921832126774909,1.30906424734187
Uribe-A mode 6,2006,0.0256892605877667,1.31828256860961
Uribe-A mode 6,2006.25,-0.007266372648155,1.34397182919738
Uribe-A mode 6,2006.5,-0.0205140244097834,1.33670545654923
Uribe-A mode 6,2006.75,-0.0242717214860981,1.31619143213944
Uribe-A mode 6,2007,-0.0122123711000066,1.29191971065334
Uribe-A mode 6,2007.25,-0.0229741510301987,1.27970733955334
Uribe-A mode 6,2007.5,-0.0395222692506825,1.25673318852314
Uribe-A mode 6,2007.75,-0.0553220885869457,1.21721091927246
Uribe-A mode 6,2008,-0.117337617713699,1.16188883068551
Uribe-A mode 6,2008.25,-0.0456270463186004,1.04455121297181
Uribe-A mode 6,2008.5,-0.00524380921715538,0.998924166653211
Uribe-A mode 6,2008.75,-0.208829771922543,0.993680357436056
Uribe-A mode 6,2009,-0.0636795070132463,0.784850585513513
Uribe-A mode 6,2009.25,-0.00952333767398517,0.721171078500267
Uribe-A mode 6,2009.5,0.0270334022809312,0.711647740826282
Uribe-A mode 6,2009.75,0.055212175912922,0.738681143107213
Uribe-A mode 6,2010,0.0335300830595715,0.793893319020135
Uribe-A mode 6,2010.25,0.0587356753709622,0.827423402079706
Uribe-A mode 6,2010.5,0.0357565337110497,0.886159077450669
Uribe-A mode 6,2010.75,0.0407351242472046,0.921915611161718
Uribe-A mode 6,2011,0.0112014269316443,0.962650735408923
Uribe-A mode 6,2011.25,0.0239202736010231,0.973852162340567
Uribe-A mode 6,2011.5,-0.0184619587769378,0.99777243594159
Uribe-A mode 6,2011.75,0.0025027876398472,0.979310477164653
Uribe-A mode 6,2012,0.00163519134053497,0.9818132648045
Uribe-A mode 6,2012.25,0.00223774171436116,0.983448456145035
Uribe-A mode 6,2012.5,-0.00960001571646793,0.985686197859396
Uribe-A mode 6,2012.75,-0.012472234283311,0.976086182142928
Uribe-A mode 6,2013,-0.00190249042168503,0.963613947859617
Uribe-A mode 6,2013.25,-0.0235878960886741,0.961711457437932
Uribe-A mode 6,2013.5,0.0123582513753106,0.938123561349258
Uribe-A mode 6,2013.75,0.00609268478710332,0.950481812724568
Uribe-A mode 6,2014,-0.04259528434745,0.956574497511672
Uribe-A mode 6,2014.25,0.0119364985924589,0.913979213164222
Uribe-A mode 6,2014.5,-0.0228471101007512,0.925915711756681
Uribe-A mode 6,2014.75,-0.0515519581733365,0.90306860165593
Uribe-A mode 6,2015,-0.0241033136713788,0.851516643482593
Uribe-A mode 6,2015.25,0.0226634299630502,0.827413329811214
Uribe-A mode 6,2015.5,-0.0186525514468757,0.850076759774265
Uribe-A mode 6,2015.75,-0.0250640268899591,0.831424208327389
Uribe-A mode 6,2016,0.0258832862805363,0.80636018143743
Uribe-A mode 6,2016.25,0.0541341290742318,0.832243467717966
Uribe-A mode 6,2016.5,0.0195203821642767,0.886377596792198
Uribe-A mode 6,2016.75,0.0196018619942945,0.905897978956475
Uribe-A mode 6,2017,0.0377317003768749,0.925499840950769
Uribe-A mode 6,2017.25,0.0266757429100341,0.963231541327644
Uribe-A mode 6,2017.5,0.0406288172932581,0.989907284237678
Uribe-A mode 6,2017.75,0.0273977240942954,1.03053610153094
Uribe-A mode 6,2018,0.0296941856496538,1.05793382562523
Uribe-A mode 6,2018.25,0.0588858253471797,1.08762801127489
Uribe-A MH mean,1954.75,0.028530075673651,1.05560498485882
Uribe-A MH mean,1955,0.102740067624859,1.08413506053247
Uribe-A MH mean,1955.25,0.0538363864326903,1.18687512815733
Uribe-A MH mean,1955.5,0.106097640966116,1.24071151459002
Uribe-A MH mean,1955.75,0.0807369331964751,1.34680915555613
Uribe-A MH mean,1956,0.0056682443323171,1.42754608875261
Uribe-A MH mean,1956.25,0.0319198622614505,1.43321433308492
Uribe-A MH mean,1956.5,0.00240324242180524,1.46513419534637
Uribe-A MH mean,1956.75,0.0193778847788728,1.46753743776818
Uribe-A MH mean,1957,0.00483670345543971,1.48691532254705
Uribe-A MH mean,1957.25,-0.0625096230301253,1.49175202600249
Uribe-A MH mean,1957.5,-0.009996561818152,1.42924240297237
Uribe-A MH mean,1957.75,-0.0942284180738471,1.41924584115421
Uribe-A MH mean,1958,-0.195788843726996,1.32501742308037
Uribe-A MH mean,1958.25,-0.0929574307068643,1.12922857935337
Uribe-A MH mean,1958.5,0.0373475622194292,1.03627114864651
Uribe-A MH mean,1958.75,0.0332372815816534,1.07361871086594
Uribe-A MH mean,1959,-0.0171469295591168,1.10685599244759
Uribe-A MH mean,1959.25,0.0335829555350011,1.08970906288847
Uribe-A MH mean,1959.5,-0.00740104506884261,1.12329201842347
Uribe-A MH mean,1959.75,0.0163789320030843,1.11589097335463
Uribe-A MH mean,1960,0.0249237895076736,1.13226990535772
Uribe-A MH mean,1960.25,-0.0647424930139165,1.15719369486539
Uribe-A MH mean,1960.5,-0.0554408182371602,1.09245120185147
Uribe-A MH mean,1960.75,-0.109396524347933,1.03701038361431
Uribe-A MH mean,1961,-0.0220287159884298,0.927613859266379
Uribe-A MH mean,1961.25,-0.00511296164337205,0.905585143277949
Uribe-A MH mean,1961.5,0.0146332517367189,0.900472181634577
Uribe-A MH mean,1961.75,0.0805131114823726,0.915105433371296
Uribe-A MH mean,1962,0.0145885087697063,0.995618544853669
Uribe-A MH mean,1962.25,-0.0185274209624371,1.01020705362338
Uribe-A MH mean,1962.5,0.0133385348460522,0.991679632660938
Uribe-A MH mean,1962.75,-0.0224880641544867,1.00501816750699
Uribe-A MH mean,1963,0.0134988383693373,0.982530103352504
Uribe-A MH mean,1963.25,-0.00579406546558894,0.996028941721841
Uribe-A MH mean,1963.5,0.0679801251735221,0.990234876256252
Uribe-A MH mean,1963.75,0.0139727615564965,1.05821500142977
Uribe-A MH mean,1964,0.0187031940803313,1.07218776298627
Uribe-A MH mean,1964.25,-0.0117021199469896,1.0908909570666
Uribe-A MH mean,1964.5,0.017170540938346,1.07918883711961
Uribe-A MH mean,1964.75,-0.00810002131047261,1.09635937805796
Uribe-A MH mean,1965,0.0783251635559768,1.08825935674749
Uribe-A MH mean,1965.25,0.00105257092169345,1.16658452030346
Uribe-A MH mean,1965.5,0.041540315069165,1.16763709122516
Uribe-A MH mean,1965.75,0.0689999259546563,1.20917740629432
Uribe-A MH mean,1966,0.0956458041096547,1.27817733224898
Uribe-A MH mean,1966.25,0.0341692218268369,1.37382313635863
Uribe-A MH mean,1966.5,0.0647329901121895,1.40799235818547
Uribe-A MH mean,1966.75,0.0112209790039966,1.47272534829766
Uribe-A MH mean,1967,-0.0619371626412156,1.48394632730166
Uribe-A MH mean,1967.25,-0.050094828747468,1.42200916466044
Uribe-A MH mean,1967.5,0.0660392591798305,1.37191433591297
Uribe-A MH mean,1967.75,0.0686091455071685,1.4379535950928
Uribe-A MH mean,1968,0.111519024184582,1.50656274059997
Uribe-A MH mean,1968.25,0.125173311362395,1.61808176478455
Uribe-A MH mean,1968.5,-0.000917141366322455,1.74325507614695
Uribe-A MH mean,1968.75,0.0221675899530654,1.74233793478062
Uribe-A MH mean,1969,0.0921952663867951,1.76450552473369
Uribe-A MH mean,1969.25,0.14902676622942,1.85670079112049
Uribe-A MH mean,1969.5,0.0693442961847666,2.00572755734991
Uribe-A MH mean,1969.75,-0.0240209588418976,2.07507185353467
Uribe-A MH mean,1970,-0.0271930960692324,2.05105089469277
Uribe-A MH mean,1970.25,-0.058221176340368,2.02385779862354
Uribe-A MH mean,1970.5,-0.089968137241488,1.96563662228317
Uribe-A MH mean,1970.75,-0.105093886457848,1.87566848504169
Uribe-A MH mean,1971,-0.0376515760032237,1.77057459858384
Uribe-A MH mean,1971.25,0.0339835302192386,1.73292302258061
Uribe-A MH mean,1971.5,0.0291584501775872,1.76690655279985
Uribe-A MH mean,1971.75,-0.109995330661053,1.79606500297744
Uribe-A MH mean,1972,-0.0699127935166865,1.68606967231639
Uribe-A MH mean,1972.25,0.0792863428347491,1.6161568787997
Uribe-A MH mean,1972.5,0.0421363913121499,1.69544322163445
Uribe-A MH mean,1972.75,0.112500072767093,1.7375796129466
Uribe-A MH mean,1973,0.227199322333037,1.85007968571369
Uribe-A MH mean,1973.25,0.20068983054712,2.07727900804673
Uribe-A MH mean,1973.5,0.29981691477933,2.27796883859385
Uribe-A MH mean,1973.75,0.0671333483087912,2.57778575337318
Uribe-A MH mean,1974,0.0250444113885786,2.64491910168197
Uribe-A MH mean,1974.25,0.287818510985536,2.66996351307055
Uribe-A MH mean,1974.5,0.10242382201044,2.95778202405609
Uribe-A MH mean,1974.75,-0.236406331638414,3.06020584606653
Uribe-A MH mean,1975,-0.352315705919818,2.82379951442811
Uribe-A MH mean,1975.25,-0.157425664523978,2.47148380850829
Uribe-A MH mean,1975.5,-0.00792203725150316,2.31405814398431
Uribe-A MH mean,1975.75,-0.155952377180052,2.30613610673281
Uribe-A MH mean,1976,-0.0983932980972566,2.15018372955276
Uribe-A MH mean,1976.25,-0.0212771637672065,2.0517904314555
Uribe-A MH mean,1976.5,0.00341187253670468,2.0305132676883
Uribe-A MH mean,1976.75,-0.00490891330290559,2.033925140225
Uribe-A MH mean,1977,-0.00162385231905164,2.0290162269221
Uribe-A MH mean,1977.25,0.0616877416913242,2.02739237460304
Uribe-A MH mean,1977.5,0.072771403787913,2.08908011629437
Uribe-A MH mean,1977.75,0.0579162810631575,2.16185152008228
Uribe-A MH mean,1978,-0.00307347898301905,2.21976780114544
Uribe-A MH mean,1978.25,0.148893325180637,2.21669432216242
Uribe-A MH mean,1978.5,0.056770502993241,2.36558764734306
Uribe-A MH mean,1978.75,0.155096760380458,2.4223581503363
Uribe-A MH mean,1979,0.0286100714277248,2.57745491071676
Uribe-A MH mean,1979.25,0.0331313598261744,2.60606498214448
Uribe-A MH mean,1979.5,0.0666103489836284,2.63919634197066
Uribe-A MH mean,1979.75,0.174670233538596,2.70580669095428
Uribe-A MH mean,1980,0.0979319345405912,2.88047692449288
Uribe-A MH mean,1980.25,-0.258707328404984,2.97840885903347
Uribe-A MH mean,1980.5,-0.207309876964931,2.71970153062849
Uribe-A MH mean,1980.75,0.529030502003612,2.51239165366356
Uribe-A MH mean,1981,-0.0419869447491209,3.04142215566717
Uribe-A MH mean,1981.25,-0.0727522516157844,2.99943521091805
Uribe-A MH mean,1981.5,-0.105320655801304,2.92668295930226
Uribe-A MH mean,1981.75,-0.469022074018519,2.82136230350096
Uribe-A MH mean,1982,-0.0604948776550863,2.35234022948244
Uribe-A MH mean,1982.25,-0.0593405328777785,2.29184535182735
Uribe-A MH mean,1982.5,-0.3869906989096,2.23250481894957
Uribe-A MH mean,1982.75,-0.206435888054273,1.84551412003997
Uribe-A MH mean,1983,-0.100277535276569,1.6390782319857
Uribe-A MH mean,1983.25,-0.0033718644964468,1.53880069670913
Uribe-A MH mean,1983.5,0.0397912080613562,1.53542883221269
Uribe-A MH mean,1983.75,-0.0219451677497718,1.57522004027404
Uribe-A MH mean,1984,0.0184264821657343,1.55327487252427
Uribe-A MH mean,1984.25,0.0558119406656953,1.57170135469001
Uribe-A MH mean,1984.5,0.030729668809982,1.6275132953557
Uribe-A MH mean,1984.75,-0.204370374904244,1.65824296416568
Uribe-A MH mean,1985,-0.0523851889086076,1.45387258926144
Uribe-A MH mean,1985.25,-0.0738611780225648,1.40148740035283
Uribe-A MH mean,1985.5,-0.00837877581888574,1.32762622233027
Uribe-A MH mean,1985.75,-0.0154662267103838,1.31924744651138
Uribe-A MH mean,1986,-0.0417717458066954,1.303781219801
Uribe-A MH mean,1986.25,-0.0820206940161423,1.2620094739943
Uribe-A MH mean,1986.5,-0.0237336810321565,1.17998877997816
Uribe-A MH mean,1986.75,0.0357421030229648,1.156255098946
Uribe-A MH mean,1987,0.0303917381897016,1.19199720196897
Uribe-A MH mean,1987.25,0.0773428239088392,1.22238894015867
Uribe-A MH mean,1987.5,0.0429980878893942,1.29973176406751
Uribe-A MH mean,1987.75,0.0596581364857767,1.3427298519569
Uribe-A MH mean,1988,-0.00769847212388878,1.40238798844268
Uribe-A MH mean,1988.25,0.0903469655669276,1.39468951631879
Uribe-A MH mean,1988.5,0.0710994470539176,1.48503648188572
Uribe-A MH mean,1988.75,0.03984174332119,1.55613592893964
Uribe-A MH mean,1989,0.072684447733853,1.59597767226082
Uribe-A MH mean,1989.25,0.00398722776670468,1.66866211999468
Uribe-A MH mean,1989.5,-0.0688844209289907,1.67264934776138
Uribe-A MH mean,1989.75,-0.0357328459766536,1.60376492683239
Uribe-A MH mean,1990,0.0080233009738851,1.56803208085574
Uribe-A MH mean,1990.25,0.0210812131308983,1.57605538182962
Uribe-A MH mean,1990.5,-0.0212543789529055,1.59713659496052
Uribe-A MH mean,1990.75,-0.0743789804508477,1.57588221600762
Uribe-A MH mean,1991,-0.114733971002444,1.50150323555677
Uribe-A MH mean,1991.25,-0.0337917136195908,1.38676926455432
Uribe-A MH mean,1991.5,-0.0367845961378136,1.35297755093473
Uribe-A MH mean,1991.75,-0.101606977251178,1.31619295479692
Uribe-A MH mean,1992,-0.0595069900488176,1.21458597754574
Uribe-A MH mean,1992.25,-0.00226076397144543,1.15507898749692
Uribe-A MH mean,1992.5,-0.0299037554169432,1.15281822352548
Uribe-A MH mean,1992.75,0.00543341100230699,1.12291446810854
Uribe-A MH mean,1993,-0.0174471128660854,1.12834787911084
Uribe-A MH mean,1993.25,-0.00994519767905631,1.11090076624476
Uribe-A MH mean,1993.5,-0.0163378835866758,1.1009555685657
Uribe-A MH mean,1993.75,-0.00985467223865326,1.08461768497903
Uribe-A MH mean,1994,-0.00300068343572288,1.07476301274037
Uribe-A MH mean,1994.25,0.0527612336593087,1.07176232930465
Uribe-A MH mean,1994.5,0.0126233969416267,1.12452356296396
Uribe-A MH mean,1994.75,0.0431187697450724,1.13714695990558
Uribe-A MH mean,1995,0.0139852609077186,1.18026572965066
Uribe-A MH mean,1995.25,-0.021493850244187,1.19425099055838
Uribe-A MH mean,1995.5,-0.0342564861846513,1.17275714031419
Uribe-A MH mean,1995.75,-0.0278402026622471,1.13850065412954
Uribe-A MH mean,1996,-0.0471633977871841,1.11066045146729
Uribe-A MH mean,1996.25,-0.00218883464322737,1.06349705368011
Uribe-A MH mean,1996.5,-0.0149468654741914,1.06130821903688
Uribe-A MH mean,1996.75,-0.00559359506266128,1.04636135356269
Uribe-A MH mean,1997,-0.0316232291060584,1.04076775850003
Uribe-A MH mean,1997.25,0.0101072516421836,1.00914452939397
Uribe-A MH mean,1997.5,-0.0159944716652704,1.01925178103615
Uribe-A MH mean,1997.75,-0.0297074596607692,1.00325730937088
Uribe-A MH mean,1998,-0.0149412733930944,0.973549849710111
Uribe-A MH mean,1998.25,-0.00286168853209033,0.958608576317017
Uribe-A MH mean,1998.5,0.0240012569090224,0.955746887784927
Uribe-A MH mean,1998.75,-0.0295698874812707,0.979748144693949
Uribe-A MH mean,1999,0.00701133770029344,0.950178257212678
Uribe-A MH mean,1999.25,0.0184968390295264,0.957189594912972
Uribe-A MH mean,1999.5,0.0684408681600876,0.975686433942498
Uribe-A MH mean,1999.75,0.0746309305797101,1.04412730210259
Uribe-A MH mean,2000,0.0131612018405606,1.1187582326823
Uribe-A MH mean,2000.25,0.10634567217835,1.13191943452286
Uribe-A MH mean,2000.5,0.00525236408820644,1.23826510670121
Uribe-A MH mean,2000.75,0.0126860678431666,1.24351747078941
Uribe-A MH mean,2001,-0.0747245114877089,1.25620353863258
Uribe-A MH mean,2001.25,-0.075112485524415,1.18147902714487
Uribe-A MH mean,2001.5,-0.0830521296044479,1.10636654162046
Uribe-A MH mean,2001.75,-0.0977399191251773,1.02331441201601
Uribe-A MH mean,2002,0.0104137013099293,0.92557449289083
Uribe-A MH mean,2002.25,0.0313402382788822,0.93598819420076
Uribe-A MH mean,2002.5,0.0272103180224118,0.967328432479642
Uribe-A MH mean,2002.75,-0.0074806926665879,0.994538750502054
Uribe-A MH mean,2003,-0.00975805694592013,0.987058057835466
Uribe-A MH mean,2003.25,0.0247076586487788,0.977300000889546
Uribe-A MH mean,2003.5,0.0422887301183431,1.00200765953832
Uribe-A MH mean,2003.75,0.0405245866073817,1.04429638965667
Uribe-A MH mean,2004,0.0331406374666169,1.08482097626405
Uribe-A MH mean,2004.25,0.0202340834718149,1.11796161373067
Uribe-A MH mean,2004.5,0.0397371898191371,1.13819569720248
Uribe-A MH mean,2004.75,0.0441943116851037,1.17793288702162
Uribe-A MH mean,2005,0.0411643785486476,1.22212719870672
Uribe-A MH mean,2005.25,0.0108142675117408,1.26329157725537
Uribe-A MH mean,2005.5,0.0330522812381226,1.27410584476711
Uribe-A MH mean,2005.75,0.00891297181845319,1.30715812600523
Uribe-A MH mean,2006,0.0260842115527673,1.31607109782369
Uribe-A MH mean,2006.25,-0.0088565029116118,1.34215530937645
Uribe-A MH mean,2006.5,-0.0206228658583365,1.33329880646484
Uribe-A MH mean,2006.75,-0.0218775339750279,1.31267594060651
Uribe-A MH mean,2007,-0.0114974215640522,1.29079840663148
Uribe-A MH mean,2007.25,-0.0223425996916709,1.27930098506743
Uribe-A MH mean,2007.5,-0.0406613230938674,1.25695838537575
Uribe-A MH mean,2007.75,-0.0554955499047101,1.21629706228189
Uribe-A MH mean,2008,-0.112349514279053,1.16080151237718
Uribe-A MH mean,2008.25,-0.039956331165163,1.04845199809812
Uribe-A MH mean,2008.5,-0.0137176261669671,1.00849566693296
Uribe-A MH mean,2008.75,-0.206521273699018,0.994778040765994
Uribe-A MH mean,2009,-0.0615786306176386,0.788256767066976
Uribe-A MH mean,2009.25,-0.0130005985819488,0.726678136449337
Uribe-A MH mean,2009.5,0.0256427820825676,0.713677537867388
Uribe-A MH mean,2009.75,0.056034984972863,0.739320319949956
Uribe-A MH mean,2010,0.0335822494597114,0.795355304922819
Uribe-A MH mean,2010.25,0.0588012524447985,0.82893755438253
Uribe-A MH mean,2010.5,0.0352803673023888,0.887738806827329
Uribe-A MH mean,2010.75,0.040180051291471,0.923019174129718
Uribe-A MH mean,2011,0.0105868786307389,0.963199225421189
Uribe-A MH mean,2011.25,0.0246654140684583,0.973786104051927
Uribe-A MH mean,2011.5,-0.0191306014615384,0.998451518120386
Uribe-A MH mean,2011.75,0.00341841097631524,0.979320916658847
Uribe-A MH mean,2012,-0.000106278656870375,0.982739327635163
Uribe-A MH mean,2012.25,0.00191553918553384,0.982633048978292
Uribe-A MH mean,2012.5,-0.0101230453817603,0.984548588163826
Uribe-A MH mean,2012.75,-0.0125457773716291,0.974425542782066
Uribe-A MH mean,2013,-0.00126299075613969,0.961879765410437
Uribe-A MH mean,2013.25,-0.0238634446469942,0.960616774654297
Uribe-A MH mean,2013.5,0.013079123477678,0.936753330007303
Uribe-A MH mean,2013.75,0.00576994740955286,0.949832453484981
Uribe-A MH mean,2014,-0.0429677909693267,0.955602400894534
Uribe-A MH mean,2014.25,0.0128942543069967,0.912634609925207
Uribe-A MH mean,2014.5,-0.0235760537196064,0.925528864232203
Uribe-A MH mean,2014.75,-0.0522103089244181,0.901952810512597
Uribe-A MH mean,2015,-0.0243269521389579,0.849742501588179
Uribe-A MH mean,2015.25,0.0218254967293445,0.825415549449221
Uribe-A MH mean,2015.5,-0.0193193649156679,0.847241046178566
Uribe-A MH mean,2015.75,-0.0245410658336617,0.827921681262898
Uribe-A MH mean,2016,0.0246962045885262,0.803380615429236
Uribe-A MH mean,2016.25,0.0541521736398316,0.828076820017762
Uribe-A MH mean,2016.5,0.0207209036167363,0.882228993657594
Uribe-A MH mean,2016.75,0.0205059692881083,0.90294989727433
Uribe-A MH mean,2017,0.0372139698514367,0.923455866562438
Uribe-A MH mean,2017.25,0.025401871328436,0.960669836413875
Uribe-A MH mean,2017.5,0.0394836555492174,0.986071707742311
Uribe-A MH mean,2017.75,0.028273614307087,1.02555536329153
Uribe-A MH mean,2018,0.0298392253378196,1.05382897759862
Uribe-A MH mean,2018.25,0.0584998700982393,1.08366820293644
Uribe-B mode 5,1954.75,0.0269800908052858,1.05560498485882
Uribe-B mode 5,1955,0.106115484632754,1.0825850756641
Uribe-B mode 5,1955.25,0.0542517992345293,1.18870056029686
Uribe-B mode 5,1955.5,0.10965986904025,1.24295235953138
Uribe-B mode 5,1955.75,0.0853329832699356,1.35261222857164
Uribe-B mode 5,1956,0.00454203027182819,1.43794521184157
Uribe-B mode 5,1956.25,0.0309969568909467,1.4424872421134
Uribe-B mode 5,1956.5,0.00261179890770459,1.47348419900435
Uribe-B mode 5,1956.75,0.0155881474587025,1.47609599791205
Uribe-B mode 5,1957,0.00937386368618958,1.49168414537075
Uribe-B mode 5,1957.25,-0.0654170527735283,1.50105800905694
Uribe-B mode 5,1957.5,-0.00449143314329906,1.43564095628341
Uribe-B mode 5,1957.75,-0.0911030399790097,1.43114952314011
Uribe-B mode 5,1958,-0.20165546018293,1.3400464831611
Uribe-B mode 5,1958.25,-0.105581959498093,1.13839102297817
Uribe-B mode 5,1958.5,0.0404411575771434,1.03280906348008
Uribe-B mode 5,1958.75,0.0388805489872483,1.07325022105723
Uribe-B mode 5,1959,-0.016455432178847,1.11213077004447
Uribe-B mode 5,1959.25,0.0373014213180539,1.09567533786563
Uribe-B mode 5,1959.5,-0.00463792145124958,1.13297675918368
Uribe-B mode 5,1959.75,0.0154552934037012,1.12833883773243
Uribe-B mode 5,1960,0.0253275899924191,1.14379413113613
Uribe-B mode 5,1960.25,-0.0680005941849411,1.16912172112855
Uribe-B mode 5,1960.5,-0.0563032928130271,1.10112112694361
Uribe-B mode 5,1960.75,-0.113292379426524,1.04481783413058
Uribe-B mode 5,1961,-0.0243514524723993,0.931525454704059
Uribe-B mode 5,1961.25,-0.00635221779939229,0.90717400223166
Uribe-B mode 5,1961.5,0.0140880143992374,0.900821784432267
Uribe-B mode 5,1961.75,0.0845929900615773,0.914909798831505
Uribe-B mode 5,1962,0.0178511136664194,0.999502788893082
Uribe-B mode 5,1962.25,-0.0197269698945007,1.0173539025595
Uribe-B mode 5,1962.5,0.0160989352435514,0.997626932665001
Uribe-B mode 5,1962.75,-0.022541399048678,1.01372586790855
Uribe-B mode 5,1963,0.0129748381182227,0.991184468859874
Uribe-B mode 5,1963.25,-0.00972870984234991,1.0041593069781
Uribe-B mode 5,1963.5,0.0696162786017995,0.994430597135747
Uribe-B mode 5,1963.75,0.0156898891183232,1.06404687573755
Uribe-B mode 5,1964,0.016006926262046,1.07973676485587
Uribe-B mode 5,1964.25,-0.0127878247311868,1.09574369111792
Uribe-B mode 5,1964.5,0.0187775468401892,1.08295586638673
Uribe-B mode 5,1964.75,-0.00929354994617755,1.10173341322692
Uribe-B mode 5,1965,0.0809774650057616,1.09243986328074
Uribe-B mode 5,1965.25,-0.000548623544421707,1.1734173282865
Uribe-B mode 5,1965.5,0.0381455803565125,1.17286870474208
Uribe-B mode 5,1965.75,0.068310081116597,1.21101428509859
Uribe-B mode 5,1966,0.0984997326136678,1.27932436621519
Uribe-B mode 5,1966.25,0.037265757706382,1.37782409882886
Uribe-B mode 5,1966.5,0.0685533704060039,1.41508985653524
Uribe-B mode 5,1966.75,0.0119558041146482,1.48364322694124
Uribe-B mode 5,1967,-0.0673842738103672,1.49559903105589
Uribe-B mode 5,1967.25,-0.0557361501642574,1.42821475724552
Uribe-B mode 5,1967.5,0.0672530354750659,1.37247860708127
Uribe-B mode 5,1967.75,0.069792789989864,1.43973164255633
Uribe-B mode 5,1968,0.114780563273781,1.5095244325462
Uribe-B mode 5,1968.25,0.131305979157792,1.62430499581998
Uribe-B mode 5,1968.5,-0.00250075504486885,1.75561097497777
Uribe-B mode 5,1968.75,0.0179769021873226,1.7531102199329
Uribe-B mode 5,1969,0.0924088132533102,1.77108712212022
Uribe-B mode 5,1969.25,0.157807422638524,1.86349593537353
Uribe-B mode 5,1969.5,0.0737550722198995,2.02130335801206
Uribe-B mode 5,1969.75,-0.028217683431886,2.09505843023196
Uribe-B mode 5,1970,-0.0308117276892634,2.06684074680007
Uribe-B mode 5,1970.25,-0.0622037383818132,2.03602901911081
Uribe-B mode 5,1970.5,-0.0954319236287486,1.973825280729
Uribe-B mode 5,1970.75,-0.111904977521625,1.87839335710025
Uribe-B mode 5,1971,-0.0407907942085414,1.76648837957862
Uribe-B mode 5,1971.25,0.0417887771303701,1.72569758537008
Uribe-B mode 5,1971.5,0.0409158181775055,1.76748636250045
Uribe-B mode 5,1971.75,-0.112823343050382,1.80840218067796
Uribe-B mode 5,1972,-0.0760556258879372,1.69557883762757
Uribe-B mode 5,1972.25,0.079969985681721,1.61952321173964
Uribe-B mode 5,1972.5,0.0465384373973178,1.69949319742136
Uribe-B mode 5,1972.75,0.11142139477018,1.74603163481868
Uribe-B mode 5,1973,0.230678181765368,1.85745302958885
Uribe-B mode 5,1973.25,0.208585721252354,2.08813121135422
Uribe-B mode 5,1973.5,0.308524373308516,2.29671693260658
Uribe-B mode 5,1973.75,0.0596400684715996,2.60524130591509
Uribe-B mode 5,1974,0.01058921175379,2.66488137438669
Uribe-B mode 5,1974.25,0.298900816921734,2.67547058614048
Uribe-B mode 5,1974.5,0.112141524668015,2.97437140306222
Uribe-B mode 5,1974.75,-0.250845783813938,3.08651292773023
Uribe-B mode 5,1975,-0.374480520298618,2.83566714391629
Uribe-B mode 5,1975.25,-0.159633290522706,2.46118662361768
Uribe-B mode 5,1975.5,0.00810186534221944,2.30155333309497
Uribe-B mode 5,1975.75,-0.153587234813406,2.30965519843719
Uribe-B mode 5,1976,-0.100795403461191,2.15606796362378
Uribe-B mode 5,1976.25,-0.0159997197548021,2.05527256016259
Uribe-B mode 5,1976.5,0.00768870347457761,2.03927284040779
Uribe-B mode 5,1976.75,-0.00635313378964019,2.04696154388237
Uribe-B mode 5,1977,-0.00691706590096743,2.04060841009273
Uribe-B mode 5,1977.25,0.0622704232892783,2.03369134419176
Uribe-B mode 5,1977.5,0.078311824908611,2.09596176748104
